bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"28.980698,41.080601,28.980698,41.080601",uuuu,85632393,,fd765fca160af7645fb79caf49d74717,,ff8c19da10659274e9c9d1c42286b76f,41.080601,28.980698,169609035,uuuu,TR,TR,1466313351,0,0,101912685,Zevk Triko San. Tic. A.s.,85930041,169/609/035/169609035.geojson,venue,85679237,simplegeo,,,TR
"34.906319,38.629444,34.906319,38.629444",uuuu,85632393,,7d5df189d9782c8402c9d9ff0169a3e9,,f719e0501511a83316561478e6e12fb2,38.629444,34.906319,169609731,uuuu,TR,TR,1466313356,0,0,-1,Asia Monor Hotel,-1,169/609/731/169609731.geojson,venue,85679327,simplegeo,,,TR
"28.828384,40.993038,28.828384,40.993038",uuuu,85632393,,f0f310dfceb0e4457d8e9b78452fa9ed,,17a97fb69339638ea92390c666a1cccf,40.993038,28.828384,169673925,uuuu,TR,TR,1466313450,0,0,101912671,Kamel Biskuvi A.s,85930129,169/673/925/169673925.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,7ab1be7e429327d46eeed30ede2c8361,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169673825,uuuu,TR,TR,1466313407,0,0,-1,Heff Dis Ticaret Ve Pazarlama Ltd.sti.,85906483,169/673/825/169673825.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,80930f315fe3c32d7f79b426fa971658,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169673053,uuuu,TR,TR,1466313400,0,0,-1,Torhan Ul.denizcilik A.s.,85906483,169/673/053/169673053.geojson,venue,85679237,simplegeo,,,TR
"28.982885,41.029396,28.982885,41.029396",uuuu,85632393,,c9fdbf1e0d2da90aa0535520382cfa6a,,8d1dbf5ba8e951fc189dd0bf4c181755,41.029396,28.982885,169673299,uuuu,TR,TR,1466313403,0,0,101913185,Vitsan Mumessilik Ve Ticaret A.s.,85906607,169/673/299/169673299.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,2ebb1bc3f38687dbe8b2ad9348695bac,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169673353,uuuu,TR,TR,1466313404,0,0,-1,Yeditepe G?zetim Ltd.sti.,85906483,169/673/353/169673353.geojson,venue,85679237,simplegeo,,,TR
"29.011803,41.054176,29.011803,41.054176",uuuu,85632393,,eccedb7b3ff6c469a7be91a289bcc6ea,,603e5cf060cbfcd39554807c18e94670,41.054176,29.011803,169673109,uuuu,TR,TR,1466313401,0,0,101912663,Turkpost Lojistik Hizm.,85904169,169/673/109/169673109.geojson,venue,85679237,simplegeo,,,TR
"29.013901,41.077305,29.013901,41.077305",uuuu,85632393,,cdab6c0a7fa2ffd282b19e86e05cea1b,,33f4dc945eb5236a52f72112fba969a0,41.077305,29.013901,169673377,uuuu,TR,TR,1466313404,0,0,-1,Ari Gida San.a.s.,85929845,169/673/377/169673377.geojson,venue,85679237,simplegeo,,,TR
"28.798912,40.980923,28.798912,40.980923",uuuu,85632393,,f0da72995dfdfa48bd298491f0cf1576,,052ae4805a5e68f982dee04ad7bf176b,40.980923,28.798912,169673397,uuuu,TR,TR,1466313405,0,0,-1,Art Gida Paz.san.ltd.,85929917,169/673/397/169673397.geojson,venue,85679237,simplegeo,,,TR
"27.885054,39.655712,27.885054,39.655712",uuuu,85632393,,bae422bb163ad4ea2aa948fdb7c1873f,,15349e0ced6efcab9078561d43807cc6,39.655712,27.885054,169673885,uuuu,TR,TR,1466313408,0,0,101912867,Beslen Helva Lokum Seker.fabrikasi,-1,169/673/885/169673885.geojson,venue,85679205,simplegeo,,,TR
"27.507751,40.966351,27.507751,40.966351",uuuu,85632393,,749f773bce34523fa410eeb6243ed613,,6241b9f4217393efe35499d89405f5f1,40.966351,27.507751,169673075,uuuu,TR,TR,1466313401,0,0,-1,Trakya Uluslararasi G?etim Denizcilik Ltd.sti.,85934645,169/673/075/169673075.geojson,venue,85679223,simplegeo,,,TR
"28.992159,41.072021,28.992159,41.072021",uuuu,85632393,,9695e82f2108b8124e049c3a57a8948e,,be2c1b4ccfe01be7631d05abc21a28db,41.072021,28.992159,169673191,uuuu,TR,TR,1466313402,0,0,101912685,Ulusal G?zetim Ltd.sti.,85930041,169/673/191/169673191.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,7f313458b585ce9a11ac77de3c2a3655,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169673269,uuuu,TR,TR,1466313403,0,0,-1,Uzunoglu G?zetme Ltd.sti.,85906483,169/673/269/169673269.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,ffeb79ae1921e58a26e527a7a184b792,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169673421,uuuu,TR,TR,1466313405,0,0,-1,Bahariye Mado,85906483,169/673/421/169673421.geojson,venue,85679237,simplegeo,,,TR
"27.117508,38.456718,27.117508,38.456718",uuuu,85632393,,58fd937d55af8763ba6d7bc0d5054ee3,,0ba6a43f5e753a3638b332bb66a66eb8,38.456718,27.117508,169673641,uuuu,TR,TR,1466313449,0,0,-1,Evim Pastacilik Gida San.,85904071,169/673/641/169673641.geojson,venue,85679201,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,5630ff82e5573222a777a1a79e629bfb,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169673559,uuuu,TR,TR,1466313406,0,0,-1,Bordo Cikolata,85906483,169/673/559/169673559.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,339d4fb35cc0ddc1cfabb6803cf818d5,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169673583,uuuu,TR,TR,1466313406,0,0,-1,Cemilzade Gida San.tic.a.s.,85906483,169/673/583/169673583.geojson,venue,85679237,simplegeo,,,TR
"29.033417,41.009602,29.033417,41.009602",uuuu,85632393,,645f22793f37d76342a386daf74f0c08,,353dac746660ad756e117d433a96fcab,41.009602,29.033417,169673023,uuuu,TR,TR,1466313448,0,0,101912675,Topaz Denizcilik Ekspertiz Ve Danismanlik Ltd.sti.,85929355,169/673/023/169673023.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,8002dd83984956f360416645f8f7d25f,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169673219,uuuu,TR,TR,1466313402,0,0,-1,Umur Uluslararasi G?zetim Ve Survey Ltd.sti.,85906483,169/673/219/169673219.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,404f7e7dc7c67f3045502c8ece4536a9,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169673633,uuuu,TR,TR,1466313407,0,0,-1,Elmaslar Gida Pazarlama San. Tic. Ltd. Sti.,85906483,169/673/633/169673633.geojson,venue,85679237,simplegeo,,,TR
"34.694656,38.612396,34.694656,38.612396",uuuu,85632393,,92b86721e6e992645bfa8f5700790f87,,fe9bbc4cf1be4a457236b4a3226b0558,38.612396,34.694656,169540889,uuuu,TR,TR,1466313198,0,0,101911219,Tekstilbank,-1,169/540/889/169540889.geojson,venue,85679327,simplegeo,,,TR
"28.977297,41.025101,28.977297,41.025101",uuuu,85632393,,14c67b219ccf0b5176b6a573fa2bf77b,,9b9f6e106f930305dae3889f335f28d3,41.025101,28.977297,169540251,uuuu,TR,TR,1466313435,0,0,101913185,"Tat Yatirim, Bankasi As",85906577,169/540/251/169540251.geojson,venue,85679237,simplegeo,,,TR
"28.912462,41.040447,28.912462,41.040447",uuuu,85632393,,3f1ebea881bc383438275e2df92ecc8b,,3e3c9e0cd66cd36befa215266263828e,41.040447,28.912462,169540285,uuuu,TR,TR,1466313435,0,0,-1,Tc Ziraat Bankasi,85906463,169/540/285/169540285.geojson,venue,85679237,simplegeo,,,TR
"28.87059,41.017696,28.87059,41.017696",uuuu,85632393,,7f306a6673ca36fc28492e2bd1139857,,1217f54f3c163414a12917e30c7a6f5e,41.017696,28.87059,169540825,uuuu,TR,TR,1466313437,0,0,101912673,Tekstilbank,85929785,169/540/825/169540825.geojson,venue,85679237,simplegeo,,,TR
"32.853325,39.884918,32.853325,39.884918",uuuu,85632393,,f2e28a83d3c66eba7ec14ae4d65097d3,,040f1674c2f659269682e2c016760dd8,39.884918,32.853325,169540903,uuuu,TR,TR,1466313437,0,0,-1,Tekstilbank,85929559,169/540/903/169540903.geojson,venue,85679409,simplegeo,,,TR
"28.917898,41.037666,28.917898,41.037666",uuuu,85632393,,9a0f9aaa955bd6cbbf161892d0f04615,,a8776cd5a03024ff428e9f87ddaf9549,41.037666,28.917898,169540067,uuuu,TR,TR,1466313434,0,0,-1,S?erbank As,85906463,169/540/067/169540067.geojson,venue,85679237,simplegeo,,,TR
"29.095304,40.975155,29.095304,40.975155",uuuu,85632393,,6e3eff0ecb12b35ca3dd0df5e1b43e1c,,0498cd9ae8c54e03e09957c9f432bd34,40.975155,29.095304,169540223,uuuu,TR,TR,1466313435,0,0,101912637,Taib Bank Ec,85930125,169/540/223/169540223.geojson,venue,85679237,simplegeo,,,TR
"31.3874,41.182098,31.3874,41.182098",uuuu,85632393,,47ee8aeb0c92c11c1c9d255580983799,,3fabfc076d28a637bfd68aac04c9bf4b,41.182098,31.3874,169540433,uuuu,TR,TR,1466313435,0,0,-1,Tc Ziraat Bankasi,-1,169/540/433/169540433.geojson,venue,85679419,simplegeo,,,TR
"29.036564,41.08189,29.036564,41.08189",uuuu,85632393,,363ca1b0858cf40a18eba9e4087269a6,,3fdde78ac8f13749a0a733d0d0b6184a,41.08189,29.036564,169540773,uuuu,TR,TR,1466313436,0,0,101912663,Tekfen Holding As,85930151,169/540/773/169540773.geojson,venue,85679237,simplegeo,,,TR
"32.878468,39.895428,32.878468,39.895428",uuuu,85632393,,3d7d3c1e5da21de261aad134a4e3a026,,604fc4d0b1540f41164a1afa5432f0ba,39.895428,32.878468,169540073,uuuu,TR,TR,1466313434,0,0,-1,S?erbank As,85904089,169/540/073/169540073.geojson,venue,85679409,simplegeo,,,TR
"28.766441,41.163429,28.766441,41.163429",uuuu,85632393,,4dac972f8176d6f78ce2eb12778a93b1,,2c5e0381692b882bcad8d9a64b948e7d,41.163429,28.766441,169540187,uuuu,TR,TR,1466313435,0,0,-1,S?er Online Uluslararasi Elektronik Bilgilendirme Ve Haberlesme Hizmetleri As,-1,169/540/187/169540187.geojson,venue,85679237,simplegeo,,,TR
"31.069201,37.7999,31.069201,37.7999",uuuu,85632393,,b6c0045fe8349265c6c894dee8a2d2df,,18bd470fb741bf0304f95c6c26b63d50,37.7999,31.069201,169540399,uuuu,TR,TR,1466313435,0,0,-1,Tc Ziraat Bankasi,-1,169/540/399/169540399.geojson,venue,85679279,simplegeo,,,TR
"40.694698,39.9212,40.694698,39.9212",uuuu,85632393,,b20e88a11a7cb744f786348cfa224dbc,,2013d0b5f1655b9e20a1f15b60132d6a,39.9212,40.694698,169540535,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,-1,169/540/535/169540535.geojson,venue,85679369,simplegeo,,,TR
"28.989296,41.032139,28.989296,41.032139",uuuu,85632393,,c111104b1c7b5eba0c7f4807cbc02df6,,0e62968b0c89e3e655a92f836220fdad,41.032139,28.989296,169540747,uuuu,TR,TR,1466313436,0,0,-1,Teb Sigorta As,85904113,169/540/747/169540747.geojson,venue,85679237,simplegeo,,,TR
"29.034327,41.069557,29.034327,41.069557",uuuu,85632393,,bc265e31646f5d7ae72fb13c13e72164,,b5f4dcf473d4050760ddce27a7bdc80c,41.069557,29.034327,169540781,uuuu,TR,TR,1466313436,0,0,101912663,Tekfen Holding Group Companies,85904139,169/540/781/169540781.geojson,venue,-1,simplegeo,,,TR
"35.313736,37.000717,35.313736,37.000717",uuuu,85632393,,109cffdd97547923d0187020fadaa0a7,,ae5c3198fb5575113b12136fbeb21bfa,37.000717,35.313736,169540293,uuuu,TR,TR,1466313435,0,0,-1,Tc Ziraat Bankasi,85929841,169/540/293/169540293.geojson,venue,85679443,simplegeo,,,TR
"36.338406,41.282207,36.338406,41.282207",uuuu,85632393,,c379af2b357978b1ce7e8a50dae5e2f2,,6c334484dd64c1c2748004d4badb3b9b,41.282207,36.338406,169540089,uuuu,TR,TR,1466313434,0,0,101911033,S?erbank As,-1,169/540/089/169540089.geojson,venue,85679357,simplegeo,,,TR
"27.143221,38.431789,27.143221,38.431789",uuuu,85632393,,6e9fda79d4a6250a7823901ae3d23bda,,e26d7ded66e3be1b6fd3b8da4c9e81f8,38.431789,27.143221,169540873,uuuu,TR,TR,1466313437,0,0,-1,Tekstilbank,85929637,169/540/873/169540873.geojson,venue,85679201,simplegeo,,,TR
"29.030432,41.065701,29.030432,41.065701",uuuu,85632393,,bbe810403672f434343c996659a336a0,,b6890b1532f7ac4e080cbbc439e6755d,41.065701,29.030432,169540841,uuuu,TR,TR,1466313437,0,0,101912663,Tekstilbank,85904139,169/540/841/169540841.geojson,venue,-1,simplegeo,,,TR
"29.746613,40.766911,29.746613,40.766911",uuuu,85632393,,4fbaf38bbf0c6c616c51af812f44f04f,,693eb1bef9f193ab3c6e74bcc052d222,40.766911,29.746613,169540545,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,-1,169/540/545/169540545.geojson,venue,85679241,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,cc9e9ae27f351a878878736a5507abf7,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169540813,uuuu,TR,TR,1466313437,0,0,-1,Tekstil Securities Inc,85906483,169/540/813/169540813.geojson,venue,85679237,simplegeo,,,TR
"42.735298,38.805199,42.735298,38.805199",uuuu,85632393,,1b8ca2dcea292472531ea32dcd2a83a5,,b813817dab77da753055bab8c3930426,38.805199,42.735298,169540307,uuuu,TR,TR,1466313435,0,0,-1,Tc Ziraat Bankasi,-1,169/540/307/169540307.geojson,venue,85679407,simplegeo,,,TR
"26.568644,41.680569,26.568644,41.680569",uuuu,85632393,,a6f3775dd8b75ba4564010e6c0416a7d,,7878300e91fc5318dba3cfcf42348fca,41.680569,26.568644,169540943,uuuu,TR,TR,1466313437,0,0,101911151,Tekstilbank,-1,169/540/943/169540943.geojson,venue,85679213,simplegeo,,,TR
"-72.225281,42.324406,-72.225281,42.324406",uuuu,85633793,,7d01a005f637c26ae2da991ee15cd5ec,,80896ca2f52f9d6774d35ef212e43285,42.324406,-72.225281,169540059,uuuu,TR,TR,1466313434,0,0,-1,S?erbank As,-1,169/540/059/169540059.geojson,venue,85688645,simplegeo,,,TR
"28.987488,41.029537,28.987488,41.029537",uuuu,85632393,,be93b27dd01188ff1a3a9bbc158883f0,,f57e14f16ed29d33d468b6b795acaaf3,41.029537,28.987488,169540755,uuuu,TR,TR,1466313436,0,0,-1,Teb Yatirim As,85904113,169/540/755/169540755.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,b188bb98f40accf22b3dfeb99b8a84b0,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169540257,uuuu,TR,TR,1466313435,0,0,-1,Tc Merkez Bankasi,85906483,169/540/257/169540257.geojson,venue,85679237,simplegeo,,,TR
"30.5418,38.755798,30.5418,38.755798",uuuu,85632393,,bab46ad9326fadedaac74652665c1dc8,,6a6010eab95bb945a42d81d4ff83bcc1,38.755798,30.5418,169540615,uuuu,TR,TR,1466313436,0,0,101911145,Tc Ziraat Bankasi,-1,169/540/615/169540615.geojson,venue,85679267,simplegeo,,,TR
"27.845139,37.841236,27.845139,37.841236",uuuu,85632393,,90e802871fccdf0a4b64b5e6aa4609cc,,03d20ecb6976f47e64415ccc2ff6b5bd,37.841236,27.845139,169540275,uuuu,TR,TR,1466313435,0,0,101911263,Tc Ziraat Bankasi,-1,169/540/275/169540275.geojson,venue,85679195,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,2e2c0b5068f2bc85a25d64204e8b9431,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169540243,uuuu,TR,TR,1466313435,0,0,-1,Tat Yatirim Bankasi As,85906483,169/540/243/169540243.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,6d5d03d27a3cb359e86d3826c249b14f,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169540805,uuuu,TR,TR,1466313436,0,0,-1,Tekstil Factoring Hizmetleri A.s,85906483,169/540/805/169540805.geojson,venue,85679237,simplegeo,,,TR
"30.535101,37.6483,30.535101,37.6483",uuuu,85632393,,1c10899e8acdd754dec40af1ddc4830e,,4547660a1fe85d3ce397a7737e85cba1,37.6483,30.535101,169540325,uuuu,TR,TR,1466313435,0,0,-1,Tc Ziraat Bankasi,-1,169/540/325/169540325.geojson,venue,85679273,simplegeo,,,TR
"27.131357,38.388458,27.131357,38.388458",uuuu,85632393,,a118a8de1d2e1e8f075df6702dbba7da,,f8e4f54991de601ddf092677a1d0039f,38.388458,27.131357,169540471,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,-1,169/540/471/169540471.geojson,venue,85679201,simplegeo,,,TR
"28.983225,41.027699,28.983225,41.027699",uuuu,0,,0f4dff598124809cf21d5de4b1033705,,72768e83287d596bf6ee6ba48eb495ee,41.027699,28.983225,169540739,uuuu,TR,TR,1466313436,0,0,0,Teb Finansal Kiralama As,-1,169/540/739/169540739.geojson,venue,0,simplegeo,,,TR
"36.968315,40.340057,36.968315,40.340057",uuuu,85632393,,8009c4b69f16f2202cba354e29526b73,,d7afe008d7ab74492470f06025d11d6a,40.340057,36.968315,169540451,uuuu,TR,TR,1466313435,0,0,-1,Tc Ziraat Bankasi,-1,169/540/451/169540451.geojson,venue,85679363,simplegeo,,,TR
"32.832699,36.077499,32.832699,36.077499",uuuu,85632393,,db87899d77092a1eb905c154b48275f7,,6f36f74ff6e0ae2b13dc81f2a725cf7b,36.077499,32.832699,169540495,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,-1,169/540/495/169540495.geojson,venue,85679313,simplegeo,,,TR
"34.587101,41.944801,34.587101,41.944801",uuuu,85632393,,0bacdcb345f6f82079ad760e8408ecde,,5a913a97d9744db7b7b0921d816b3865,41.944801,34.587101,169540601,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,-1,169/540/601/169540601.geojson,venue,85679351,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,54640b37590838c8f7f7b9e67008cc31,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169540789,uuuu,TR,TR,1466313436,0,0,-1,Tekfen Menkul Kiymetler As,85906483,169/540/789/169540789.geojson,venue,85679237,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,97b347c0732e0e3b80c72534cd75d614,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169540729,uuuu,TR,TR,1466313436,0,0,-1,Teb Factoring As,85906483,169/540/729/169540729.geojson,venue,85679237,simplegeo,,,TR
"27.841085,37.827686,27.841085,37.827686",uuuu,85632393,,d5883e60129aab5ecf6df498ac7df7c1,,c1c01c5b517ff9e596e673974e667d77,37.827686,27.841085,169540017,uuuu,TR,TR,1466313434,0,0,101911263,S?erbank As,-1,169/540/017/169540017.geojson,venue,85679195,simplegeo,,,TR
"27.145491,38.430519,27.145491,38.430519",uuuu,85632393,,4bf90a038b68482940efb8c8f25277b6,,b757c23ed45381242dffb660a8e131a8,38.430519,27.145491,169540987,uuuu,TR,TR,1466313437,0,0,-1,Th Ege Elektrik Tas,85929637,169/540/987/169540987.geojson,venue,85679201,simplegeo,,,TR
"27.837999,38.918999,27.837999,38.918999",uuuu,85632393,,0fc65a93130335ef8ef546240788f2a1,,5a3e2fc9250377511eeab530d75e85f0,38.918999,27.837999,169540379,uuuu,TR,TR,1466313435,0,0,-1,Tc Ziraat Bankasi,-1,169/540/379/169540379.geojson,venue,85679285,simplegeo,,,TR
"27.896893,39.619419,27.896893,39.619419",uuuu,85632393,,4dd8cc38b4c71ad264f25a27420043bb,,3f7d1f9b7d23f885dac896a715fd527a,39.619419,27.896893,169540681,uuuu,TR,TR,1466313436,0,0,101912815,Tc Ziraat Bankasi,-1,169/540/681/169540681.geojson,venue,85679205,simplegeo,,,TR
"29.948357,40.775986,29.948357,40.775986",uuuu,85632393,,33f79ae77dd0697c26ed6802594ecdbf,,752a33634e66044d85a56bbce39a5d0c,40.775986,29.948357,169540169,uuuu,TR,TR,1466313435,0,0,101912635,S?erbank Holding As,-1,169/540/169/169540169.geojson,venue,85679241,simplegeo,,,TR
"29.124418,40.202339,29.124418,40.202339",uuuu,85632393,,d4a37bc79200860a6247db33f7b278ce,,5035b1e68d9eeea23aa8ad14f968ede5,40.202339,29.124418,169540103,uuuu,TR,TR,1466313435,0,0,-1,S?erbank As,-1,169/540/103/169540103.geojson,venue,85679231,simplegeo,,,TR
"28.975925,41.012379,28.975925,41.012379",uuuu,-1,,6d9e2d7691c28aa69401c11e72455abd,,934b9d98240618589dcadb3e67221e7c,41.012379,28.975925,169540697,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,85906483,169/540/697/169540697.geojson,venue,85679237,simplegeo,,,TR
"42.059601,41.129101,42.059601,41.129101",uuuu,85632393,,6528fe4a78bf3651c53ac115df48eb21,,be56deb7fe8322718a5ebb72c0abbf75,41.129101,42.059601,169540513,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,-1,169/540/513/169540513.geojson,venue,85679367,simplegeo,,,TR
"29.008747,41.042362,29.008747,41.042362",uuuu,85632393,,bb6fe96db02026624073a54f71171f56,,4d7c8c52c548281e1507391916bf0dc4,41.042362,29.008747,169540649,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,85906567,169/540/649/169540649.geojson,venue,-1,simplegeo,,,TR
"32.856033,39.943874,32.856033,39.943874",uuuu,85632393,,9159f995c0585a01a2e0e085d7ac0bbf,,68c3280b4a772c2c653ccc4d077be668,39.943874,32.856033,169540153,uuuu,TR,TR,1466313435,0,0,-1,S?erbank Holding As,85929573,169/540/153/169540153.geojson,venue,85679409,simplegeo,,,TR
"29.241768,41.031963,29.241768,41.031963",uuuu,85632393,,508b1cf75b98963c1d6053eb10bb6af5,,ea4d8a0550c39e1670da9a306c13ba6e,41.031963,29.241768,169540863,uuuu,TR,TR,1466313437,0,0,-1,Tekstilbank,-1,169/540/863/169540863.geojson,venue,85679237,simplegeo,,,TR
"28.783052,41.07119,28.783052,41.07119",uuuu,85632393,,59bc82a393324533fdc5240ee0b1def0,,5cc524027e4d2afeb5227356cc3f2201,41.07119,28.783052,169540955,uuuu,TR,TR,1466313437,0,0,-1,Tekstilbank,85929961,169/540/955/169540955.geojson,venue,85679237,simplegeo,,,TR
"32.5,39.599998,32.5,39.599998",uuuu,85632393,,01b99d75409a0b09597eeabfdb726825,,530162b680a1b32fd17af859958af342,39.599998,32.5,169540979,uuuu,TR,TR,1466313437,0,0,-1,Tesebb? Destek As,-1,169/540/979/169540979.geojson,venue,85679409,simplegeo,,,TR
"35.9235,41.385101,35.9235,41.385101",uuuu,85632393,,ce4cb0ee01eb759da6a9ab373d005be1,,850bb3015ee197f51ec746d025c4c06c,41.385101,35.9235,169540415,uuuu,TR,TR,1466313435,0,0,-1,Tc Ziraat Bankasi,-1,169/540/415/169540415.geojson,venue,85679357,simplegeo,,,TR
"36.555901,40.306301,36.555901,40.306301",uuuu,85632393,,1e76edc73298f9a7e6a18e0269c55ba9,,4f61e1b3491e7987260abb954a0ca0c8,40.306301,36.555901,169540663,uuuu,TR,TR,1466313436,0,0,101910999,Tc Ziraat Bankasi,-1,169/540/663/169540663.geojson,venue,85679363,simplegeo,,,TR
"29.223967,40.906506,29.223967,40.906506",uuuu,85632393,,b7e2eee868ce7bd306e0a23b76c7d0e1,,7bb81dbebc558e5af1580cc69dc2e3c7,40.906506,29.223967,169540121,uuuu,TR,TR,1466313434,0,0,-1,S?erbank As,-1,169/540/121/169540121.geojson,venue,85679237,simplegeo,,,TR
"33.7719,41.372299,33.7719,41.372299",uuuu,85632393,,31f4ed6e0f8bd615e408cc7cab98c40b,,e5608933a3cfe5d804e0519f45af627e,41.372299,33.7719,169540583,uuuu,TR,TR,1466313436,0,0,101911031,Tc Ziraat Bankasi,-1,169/540/583/169540583.geojson,venue,85679259,simplegeo,,,TR
"28.766441,41.163429,28.766441,41.163429",uuuu,85632393,,8dc0ff622a3c15c01c303fa534ca7826,,2c5e0381692b882bcad8d9a64b948e7d,41.163429,28.766441,169540215,uuuu,TR,TR,1466313435,0,0,-1,T Genel Sigorta As,-1,169/540/215/169540215.geojson,venue,85679237,simplegeo,,,TR
"27.802166,41.159443,27.802166,41.159443",uuuu,85632393,,621bd955e20a1982cffeda0a9a87e76b,,fbf6eb2c47f3f3059a8c4874ac320832,41.159443,27.802166,169540007,uuuu,TR,TR,1466313434,0,0,-1,S?erbank As,-1,169/540/007/169540007.geojson,venue,85679223,simplegeo,,,TR
"35.280396,37.000736,35.280396,37.000736",uuuu,85632393,,0bc4c5643b29b398ecde7272f7fa631c,,fe05e0e9a1a261130057e1207030c1b9,37.000736,35.280396,169540143,uuuu,TR,TR,1466313435,0,0,-1,S?erbank As,-1,169/540/143/169540143.geojson,venue,85679443,simplegeo,,,TR
"29.018038,41.008312,29.018038,41.008312",uuuu,85632393,,f5231685a8833461df4b1e5ca8a7e4d2,,7c4aa2b6e0f26f48337543304edfc2c9,41.008312,29.018038,169540689,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,85906603,169/540/689/169540689.geojson,venue,-1,simplegeo,,,TR
"29.943026,40.767853,29.943026,40.767853",uuuu,85632393,,55e113c1c50d96d70ff189db5f9cb0fe,,689993ddf85c66cc03c65b0010294de2,40.767853,29.943026,169540025,uuuu,TR,TR,1466313434,0,0,101912635,S?erbank As,85934721,169/540/025/169540025.geojson,venue,85679241,simplegeo,,,TR
"44.0149,38.0476,44.0149,38.0476",uuuu,85632393,,5da79e65a4f33d3beaa8388f0058f6cc,,6ba3dc8075be993509d0eaac1494cd33,38.0476,44.0149,169540643,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,-1,169/540/643/169540643.geojson,venue,85679509,simplegeo,,,TR
"29.058004,40.194756,29.058004,40.194756",uuuu,85632393,,c8803c1da7dfc21c0d75e6fb2e8f62d9,,2fb162fc23efecc2a9d4fc26d71c2a01,40.194756,29.058004,169540481,uuuu,TR,TR,1466313436,0,0,-1,Tc Ziraat Bankasi,85929923,169/540/481/169540481.geojson,venue,85679231,simplegeo,,,TR
"29.011803,41.054176,29.011803,41.054176",uuuu,85632393,,a2c57b4db31dea861edf5b805b8a348a,,603e5cf060cbfcd39554807c18e94670,41.054176,29.011803,169540197,uuuu,TR,TR,1466313435,0,0,101912663,S?meli Turizm Tic Paz Isletmecilik,85904169,169/540/197/169540197.geojson,venue,85679237,simplegeo,,,TR
"26.553551,41.673298,26.553551,41.673298",uuuu,85632393,,20800e3df6b6bed85212a4a89f883952,,e6e4c0336a8d76b55588434e6b52fd8a,41.673298,26.553551,169540039,uuuu,TR,TR,1466313434,0,0,101911151,S?erbank As,-1,169/540/039/169540039.geojson,venue,85679213,simplegeo,,,TR
